# metr_deep MDR table relationships.csv; scaffolded by scripts/build_tables.py 2026-09-16T04:35:10Z; ids MDRNNN; rows enter only through `python3 -m casework promote` from a reviewed lane, or from a reviewed seed import named in note; rows are never deleted, corrections append an audit note
row_id,subject,to_entity,relationship_type,start_date,end_date,task,target_prefix,element_ids,entity_type,aliases,identifier,from_entity,intermediary,ledger,money_type,amount_usd,currency,date,date_precision,period,payment_status,purpose_restriction,project,provider,in_kind_type,quantity_or_value,terms,policy_version,disclosure_recusal,provider_authority,personnel_conflicts,edge_type,documented_transaction,source_class,query_or_endpoint,url,quote_300,checked_utc,result,result_count,next_document,limitation,review_verdict,lane,note
MDR0175,adjacency edges; cited document fetch failed this run,Model Evaluation and Threat Research Inc,,,,A,MDR,C06.E4;C05.E3,,,,Alignment Research Center,,,,,,,,,,,,,,,,,,,,adjacency,no,recipient filings,GET https://apps.irs.gov/pub/epostcard/990/xml/2025/2025_TEOS_XML_11C.zip,https://apps.irs.gov/pub/epostcard/990/xml/2025/2025_TEOS_XML_11C.zip,<IdRelatedTaxExemptOrgGrp>,2026-09-16T14:07:47Z,adjacency; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,fetch failed; grouped ids still classified from promoted fields. ['gt_xml_for_irs_zip_member'],CONFIRMED,,"Task A classification 'adjacency' for promoted row_ids: MDR0020. Cited URL re-fetch failed this run. research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. Classification uses the promoted row's already-cited document identity, not a new sweep. Primary gt990datalake-rawdata.s3.amazonaws.com-efiledata-xmlfiles-202523209349300367-public-xml-20260916T124640Z.xml.; lane=research/grok-out/MD47-entity-edge-audit.csv#A186; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0176,UK AISI Approach to Evaluations names METR (formerly ARC Evals) as an external partner for Summit demonstrations,METR (formerly ARC Evals),named external partner on Summit demonstrations,,,A,MDR,C06.E4;C05.E3,,,,UK AI Safety Institute (DSIT),,,,,,,,,,,AI Safety Summit demonstrations of autonomous-system risk,,,,,,,,,adjacency,no,issuer statements,GET https://www.gov.uk/government/publications/ai-safety-institute-approach-to-evaluations/ai-safety-institute-approach-to-evaluations,https://www.gov.uk/government/publications/ai-safety-institute-approach-to-evaluations/ai-safety-institute-approach-to-evaluations,"METR</abbr> (formerly ARC Evals) published a report last year demonstrating the capabilities of current <abbr title=""artificial intelligence"">AI</abbr> agents.",2026-09-16T14:07:47Z,adjacency; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,live,CONFIRMED,,"Task A classification of promoted edges as 'adjacency'. Grouped promoted row_ids: MDR0121. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary www.gov.uk-government-publications-ai-safety-institute-approach-to-evaluations-ai-safety-i-20260916T124640Z.html. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes.; lane=research/grok-out/MD47-entity-edge-audit.csv#A192; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0177,Frontier AI Taskforce second progress report lists ARC Evals among announced partnerships — still no value,ARC Evals,announced partnership,,,A,MDR,C06.E4;C05.E3,,,,Frontier AI Taskforce,,,,,,,,,,,,Frontier AI Taskforce,,,,,,,,adjacency,no,issuer statements,GET https://www.gov.uk/government/publications/frontier-ai-taskforce-second-progress-report/frontier-ai-taskforce-second-progress-report,https://www.gov.uk/government/publications/frontier-ai-taskforce-second-progress-report/frontier-ai-taskforce-second-progress-report,"of cutting-edge organisations. In our first progress report and recent update on GOV.UK we announced partnerships with ARC Evals, Advai, The Centre for \u003cabbr title=\""artificial intelligence\""\u003eAI\u003c/abbr\u003e Safety, Collective Intelligence Project, Faculty, Gryphon Scientific, RAND, R",2026-09-16T14:07:47Z,adjacency; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,live,CONFIRMED,,"Task A classification of promoted edges as 'adjacency'. Grouped promoted row_ids: MDR0035. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes. cited document re-fetched this run. Primary www.gov.uk-government-publications-frontier-ai-taskforce-second-progress-report-frontier-a-20260916T124640Z.html; cited document re-fetched this run.; lane=research/grok-out/MD47-entity-edge-audit.csv#A193; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0178,RAND CAST is the centre that houses Canary,Canary (RAND–METR initiative),housing centre / project operator,,,A,MDR,C06.E4;C05.E3,,,,"RAND Center on AI, Security, and Technology",,,,,,,,,,,Canary,,,,,,,,,adjacency,no,issuer statements,GET https://www.rand.org/global-and-emerging-risks/centers/ai-security-and-technology.html,https://www.rand.org/global-and-emerging-risks/centers/ai-security-and-technology.html,initiative that advances safer frontier AI through rigorous risk evaluation and biosecurity research.,2026-09-16T15:38:50Z,adjacency; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,live,CONFIRMED,,"Task A classification of promoted edges as 'adjacency'. Grouped promoted row_ids: MDR0033. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes. cited document re-fetched this run. Primary www.rand.org-global-and-emerging-risks-centers-ai-security-and-technology-html-20260916T124640Z.html; cited document re-fetched this run.; lane=research/grok-out/MD47-entity-edge-audit.csv#A194; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0179,documented transaction edges; cited document fetch failed this run,Longview Philanthropy USA Inc,,,,A,MDR,C06.E4;C05.E3,,,,Giving What We Can USA Inc,,,,,,,,,,,,,,,,,,,,documented transaction,yes,funder filings,GET https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202533179349308523_public.xml,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202533179349308523_public.xml,"SAFEGUARD THE LONG-TERM FUTURE BY PROVIDING FUNDING TO HIGHLY-EFFECTIVE ORGANISATIONS THAT SEEK TO REDUCE EXISTENTIAL AND CATASTROPHIC RISKS, SUCH AS THOSE COMING FROM MISALIGNED A",2026-09-16T14:07:47Z,documented transaction; n=1 promoted edges on this cited document,1,,fetch failed; grouped ids still classified from promoted fields. ['live'],CONFIRMED,,"Task A classification 'documented transaction' for promoted row_ids: MDR0135. Cited URL re-fetch failed this run. research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. Classification uses the promoted row's already-cited document identity, not a new sweep. Primary gt990datalake-rawdata.s3.amazonaws.com-efiledata-xmlfiles-202533179349308523-public-xml-20260916T124640Z.xml.; lane=research/grok-out/MD47-entity-edge-audit.csv#A196; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0180,"Hillspire, LLC",Anthropic,press-reported AI startup investment,,,A,MDR,C06.E4;C05.E3,,,,Hillspire,,,equity_value,,,,,,,,,,,,,,,,,documented transaction,yes,press,GET https://web.archive.org/web/20250121200726id_/https://www.cnbc.com/2025/01/21/eric-schmidts-family-office-invests-ai-startups.html,https://web.archive.org/web/20250121200726id_/https://www.cnbc.com/2025/01/21/eric-schmidts-family-office-invests-ai-startups.html,"Schmidt's bets are on some of the largest AI startups, including Anthropic, Holistic AI and SandboxAQ.",2026-09-16T14:07:47Z,documented transaction; n=1 promoted edges on this cited document,1,,live,CONFIRMED,,"Task A classification of promoted edges as 'documented transaction'. Grouped promoted row_ids: MDR0010. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary web.archive.org-web-20250121200726id-https-www-cnbc-com-2025-01-21-eric-schmidts-family-of-20260916T124640Z.excerpt.html. A commitment is not a payment and an award is not a receipt.; lane=research/grok-out/MD47-entity-edge-audit.csv#A198; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0181,GWWC donors to ECF are not METR donors,Emerging Challenges Fund / Longview-recommended grantees,donation to pooled fund (not a documented gift to METR),,,A,MDR,C06.E4;C05.E3,,,,unnamed donors to Giving What We Can / ECF,,,transfer,,,,,,,,,,,,,,,,,documented transaction,yes,issuer statements,GET https://www.longview.org/fund/emerging-challenges-fund/,https://www.longview.org/fund/emerging-challenges-fund/,Giving What We Can to manage donations to this fund.                                                                            </p>,2026-09-16T14:07:47Z,documented transaction; n=1 promoted edges on this cited document,1,,live,CONFIRMED,,"Task A classification of promoted edges as 'documented transaction'. Grouped promoted row_ids: MDR0027. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary www.longview.org-fund-emerging-challenges-fund-20260916T124640Z.html. A commitment is not a payment and an award is not a receipt.; lane=research/grok-out/MD47-entity-edge-audit.csv#A200; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0182,Rajiv Dattani other public role at AIUC (dated issuer page),Artificial Intelligence Underwriting Company,cofounder,,,A,MDR,C06.E4;C05.E3,,,,Rajiv Dattani,,,,,,,,,,,,,,,,,,,,role,no,issuer statements,GET https://aiuc.com/team,https://aiuc.com/team,Board member @ METR. Former McKinsey Insurance partner.,2026-09-16T14:07:47Z,role; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,live,CONFIRMED,,"Task A classification of promoted edges as 'role'. Grouped promoted row_ids: MDR0097. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes. cited document re-fetched this run. Primary aiuc.com-team-20260916T124640Z.html; cited document re-fetched this run.; lane=research/grok-out/MD47-entity-edge-audit.csv#A201; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0183,role edges; cited document fetch failed this run,Guardrails Alliance (political committee; not METR),,,,A,MDR,C06.E4;C05.E3,,,,David Farhi,,,,,,,,,,,,,,,,,,,,role,no,self-statements,GET https://api.open.fec.gov/v1/schedules/schedule_a/?contributor_name=farhi%2C+david&two_year_transaction_period=2026&per_page=20&sort=-contribution_receipt_date&api_key=DEMO_KEY,https://api.open.fec.gov/v1/schedules/schedule_a/?contributor_name=farhi%2C+david&two_year_transaction_period=2026&per_page=20&sort=-contribution_receipt_date&api_key=DEMO_KEY,none found in https://api.open.fec.gov/v1/schedules/schedule_a/?contributor_name=farhi%2C+david&two_year_transaction_period=2026&per_page=20&sort=-contribution_receipt_date&api_key=DEMO_KEY as of 2026-09-16,2026-09-16T14:07:47Z,none found in https://api.open.fec.gov/v1/schedules/schedule_a/?contributor_name=farhi%2C+david&two_year_transaction_period=2026&per_page=20&sort=-contribution_receipt_date&api_key=DEMO_KEY as of 2026-09-16,0,,fetch failed; grouped ids still classified from promoted fields. ['wayback after live fail status=200'],CONFIRMED,,"Task A classification 'role' for promoted row_ids: MDR0013. Cited URL re-fetch failed this run. research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. Classification uses the promoted row's already-cited document identity, not a new sweep.; lane=research/grok-out/MD47-entity-edge-audit.csv#A203; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0184,role edges; cited document fetch failed this run,Guardrails Alliance (political committee; not METR),,,,A,MDR,C06.E4;C05.E3,,,,David Farhi,,,,,,,,,,,,,,,,,,,,role,no,self-statements,GET https://docquery.fec.gov/dcdev/posted/1993865.fec,https://docquery.fec.gov/dcdev/posted/1993865.fec,SA11AI|C00949487|1925724|||IND||Farhi|David||||100 Los Olivos Ave|Unit 1001|Daly City|CA|940141067|||20260616|3000.00|3000.00||Self Employed|Research Manager||||||||||||||||||||,2026-09-16T15:38:50Z,role; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,fetch failed; grouped ids still classified from promoted fields. ['live'],CONFIRMED,,"Task A classification 'role' for promoted row_ids: MDR0128. research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. Classification uses the promoted row's already-cited document identity, not a new sweep. cited document re-fetched this run. Primary docquery.fec.gov-dcdev-posted-1993865-fec-20260916T153154Z.txt; cited document re-fetched this run.; lane=research/grok-out/MD47-entity-edge-audit.csv#A204; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0185,Adam Gleave self-stated other board seats on gleave.me,Safe AI Forum; London Initiative for Safe AI; METR,self-stated board member,,,A,MDR,C06.E4;C05.E3,,,,Adam Gleave,,,,,,,,,,,,,,,,,,,,role,no,self-statements,GET https://gleave.me/,https://gleave.me/,"Outside of FAR.AI, I am a board member of the",2026-09-16T14:07:47Z,role; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,live,CONFIRMED,,"Task A classification of promoted edges as 'role'. Grouped promoted row_ids: MDR0095. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes. cited document re-fetched this run. Primary gleave.me-20260916T124640Z.html; cited document re-fetched this run.; lane=research/grok-out/MD47-entity-edge-audit.csv#A205; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0186,Yoshua Bengio other public role at LawZero (dated issuer pages),LawZero,co-president and scientific director,,,A,MDR,C06.E4;C05.E3,,,,Yoshua Bengio,,,,,,,,,,,,,,,,,,,,role,no,issuer statements,GET https://lawzero.org/en/team,https://lawzero.org/en/team,Co-President and Scientific Director,2026-09-16T14:07:47Z,role; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,live,CONFIRMED,,"Task A classification of promoted edges as 'role'. Grouped promoted row_ids: MDR0102. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary lawzero.org-en-team-20260916T124640Z.html. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes.; lane=research/grok-out/MD47-entity-edge-audit.csv#A206; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0187,Live metr.org/about Advisors section names two board members and six advisers,"Model Evaluation and Threat Research, Inc.",public board and adviser roster,,,A,MDR,C06.E4;C05.E3,,,,,,,,,,,,,,,,,,,,,,,,role,no,issuer statements,GET https://metr.org/about,https://metr.org/about,Advisor and Board Member,2026-09-16T14:07:47Z,role; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,live,CONFIRMED,,"Task A classification of promoted edges as 'role'. Grouped promoted row_ids: MDR0092. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes. cited document re-fetched this run. Primary metr.org-about-20260916T124640Z.html; cited document re-fetched this run.; lane=research/grok-out/MD47-entity-edge-audit.csv#A208; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0188,Adam Gleave — Advisor and Board Member (live METR bio),"Model Evaluation and Threat Research, Inc.",advisor and board member,,,A,MDR,C06.E4;C05.E3,,,,Adam Gleave,,,,,,,,,,,,,,,,,,,,role,no,issuer statements,GET https://metr.org/team/adam-gleave/,https://metr.org/team/adam-gleave/,Advisor and Board Member,2026-09-16T14:07:47Z,role; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,live,CONFIRMED,,"Task A classification of promoted edges as 'role'. Grouped promoted row_ids: MDR0093. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary metr.org-team-adam-gleave-20260916T124640Z.html. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes.; lane=research/grok-out/MD47-entity-edge-audit.csv#A212; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0189,role edges; cited document fetch failed this run,"Model Evaluation and Threat Research, Inc.",,,,A,MDR,C06.E4;C05.E3,,,,Alec Radford,,,,,,,,,,,,,,,,,,,,role,no,issuer statements,GET https://metr.org/team/alec-radford/,https://metr.org/team/alec-radford/,Advisor,2026-09-16T14:07:47Z,role; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,fetch failed; grouped ids still classified from promoted fields. ['live'],CONFIRMED,,"Task A classification 'role' for promoted row_ids: MDR0098. Cited URL re-fetch failed this run. research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. Classification uses the promoted row's already-cited document identity, not a new sweep. Primary metr.org-team-alec-radford-20260916T124640Z.html.; lane=research/grok-out/MD47-entity-edge-audit.csv#A213; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0190,role edges; cited document fetch failed this run,"Model Evaluation and Threat Research, Inc.",,,,A,MDR,C06.E4;C05.E3,,,,Chase Hasbrouck,,,,,,,,,,,,,,,,,,,,role,no,issuer statements,GET https://metr.org/team/chase-hasbrouck/,https://metr.org/team/chase-hasbrouck/,He was a DARPA Service Fellow and serves on the DARPA Information Science and Technology (ISAT) Study Group. He holds a master’s in computer science from Georgia Tech and writes ab,2026-09-16T14:07:47Z,role; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,fetch failed; grouped ids still classified from promoted fields. ['live'],CONFIRMED,,"Task A classification 'role' for promoted row_ids: MDR0099. Cited URL re-fetch failed this run. research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. Classification uses the promoted row's already-cited document identity, not a new sweep. Primary metr.org-team-chase-hasbrouck-20260916T124640Z.html.; lane=research/grok-out/MD47-entity-edge-audit.csv#A214; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0191,Emma Abele — Former Advisor and Board Member (live METR bio),"Model Evaluation and Threat Research, Inc.",former advisor and board member,,,A,MDR,C06.E4;C05.E3,,,,Emma Abele,,,,,,,,,,,,,,,,,,,,role,no,issuer statements,GET https://metr.org/team/emma-abele/,https://metr.org/team/emma-abele/,Former Advisor and Board Member,2026-09-16T14:07:47Z,role; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,live,CONFIRMED,,"Task A classification of promoted edges as 'role'. Grouped promoted row_ids: MDR0104. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary metr.org-team-emma-abele-20260916T124640Z.html. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes.; lane=research/grok-out/MD47-entity-edge-audit.csv#A215; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0192,Holden Karnofsky — Former Advisor (unpaid); other roles on the METR bio,"Model Evaluation and Threat Research, Inc.",former unpaid advisor,,,A,MDR,C06.E4;C05.E3,,,,Holden Karnofsky,,,,,,,,,,,,,,,,,,,,role,no,issuer statements,GET https://metr.org/team/holden-karnofsky/,https://metr.org/team/holden-karnofsky/,Holden was an unpaid advisor to METR.,2026-09-16T14:07:47Z,role; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,live,CONFIRMED,,"Task A classification of promoted edges as 'role'. Grouped promoted row_ids: MDR0106. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary metr.org-team-holden-karnofsky-20260916T124640Z.html. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes.; lane=research/grok-out/MD47-entity-edge-audit.csv#A216; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0193,Marco Mascorro — Advisor; independent researcher; previously a16z partner,"Model Evaluation and Threat Research, Inc.",advisor,,,A,MDR,C06.E4;C05.E3,,,,Marco Mascorro,,,,,,,,,,,,,,,,,,,,role,no,issuer statements,GET https://metr.org/team/marco-mascorro/,https://metr.org/team/marco-mascorro/,"Marco became an advisor to METR in April 2025. He is currently an independent researcher and entrepreneur. Previously he was a Partner at Andreessen Horowitz, where he led investme",2026-09-16T14:07:47Z,role; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,live,CONFIRMED,,"Task A classification of promoted edges as 'role'. Grouped promoted row_ids: MDR0100. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary metr.org-team-marco-mascorro-20260916T124640Z.html. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes.; lane=research/grok-out/MD47-entity-edge-audit.csv#A217; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0194,Paul Christiano — Former Technical Advisor; bio states past board member,"Model Evaluation and Threat Research, Inc.",former technical advisor and board member,,,A,MDR,C06.E4;C05.E3,,,,Paul Christiano,,,,,,,,,,,,,,,,,,,,role,no,issuer statements,GET https://metr.org/team/paul-christiano/,https://metr.org/team/paul-christiano/,Paul was a technical advisor to METR as well as a board member.,2026-09-16T14:07:47Z,role; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,live,CONFIRMED,,"Task A classification of promoted edges as 'role'. Grouped promoted row_ids: MDR0105. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary metr.org-team-paul-christiano-20260916T124640Z.html. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes.; lane=research/grok-out/MD47-entity-edge-audit.csv#A218; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0195,Rajiv Dattani — Advisor and Board Member (live METR bio),"Model Evaluation and Threat Research, Inc.",advisor and board member,,,A,MDR,C06.E4;C05.E3,,,,Rajiv Dattani,,,,,,,,,,,,,,,,,,,,role,no,issuer statements,GET https://metr.org/team/rajiv-dattani/,https://metr.org/team/rajiv-dattani/,"Rajiv is building AI auditing and insurance mechanisms at the Artificial Intelligence Underwriting Company. His previous roles include COO at METR, Founding Advisor at Transluce, a",2026-09-16T14:07:47Z,role; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,live,CONFIRMED,,"Task A classification of promoted edges as 'role'. Grouped promoted row_ids: MDR0096. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary metr.org-team-rajiv-dattani-20260916T124640Z.html. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes.; lane=research/grok-out/MD47-entity-edge-audit.csv#A219; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
